"Id(((110.95552589742783) + (((-22.824863968515782) * (Id(((x0)^(-1)) * ((x4)^(-1))))) + (((-2.1123353339639337) * (Log(((((x3)^(-3)) * ((x0)^(3))) * ((x2)^(1))) * ((x4)^(2))))) + (((2.1465905333774593) * (Exp(((x3)^(-1)) * ((x2)^(-1))))) + (((-10780.197268810543) * (Sqrt(((x0)^(-1)) * ((x4)^(3))))) + (((-7.650918602701191) * (Tanh((((((x3)^(-1)) * ((x4)^(-2))) * ((x0)^(-2))) * ((x2)^(-1))) * ((x1)^(1))))) + (((58.30220361857168) * (Sqrt(((((x3)^(-2)) * ((x4)^(-2))) * ((x0)^(-2))) * ((x2)^(-1))))) + (((-0.819089538001359) * (Id((((((x3)^(-1)) * ((x4)^(-2))) * ((x0)^(-2))) * ((x2)^(-2))) * ((x1)^(1))))) + (((0.8392492220166599) * (Cos((x1)^(3)))) + (((-1.2561485357834024e-2) * (Sqrt(((((x3)^(2)) * ((x2)^(-3))) * ((x0)^(-2))) * ((x1)^(2))))) + (((2.0949989909984812e-2) * (Id((((((x3)^(-1)) * ((x4)^(-2))) * ((x0)^(-2))) * ((x2)^(-3))) * ((x1)^(1))))) + ((10.763401498895874) * (Tanh(((x0)^(1)) * ((x2)^(2)))))))))))))))) / ((1.0) + (((-4.199093448462121e-2) * (Tanh(((((x3)^(2)) * ((x2)^(-2))) * ((x4)^(-2))) * ((x0)^(-3))))) + (((2.5012702994325457e-8) * (Sqrt((x0)^(3)))) + ((7.583879820937159e-6) * (Sqrt((((x4)^(-1)) * ((x3)^(3))) * ((x2)^(2)))))))))","[[110.95552589742783,-22.824863968515782,-2.1123353339639337,2.1465905333774593,-10780.197268810543,-7.650918602701191,58.30220361857168,-0.819089538001359,0.8392492220166599,-1.2561485357834024e-2,2.0949989909984812e-2,10.763401498895874,-4.199093448462121e-2,2.5012702994325457e-8,7.583879820937159e-6]]","(((110.95552589742783) + (((-22.824863968515782) * ((((x[:,0])**(-1)) * ((x[:,4])**(-1))))) + (((-2.1123353339639337) * (np.log(((((x[:,3])**(-3)) * ((x[:,0])**(3))) * ((x[:,2])**(1))) * ((x[:,4])**(2))))) + (((2.1465905333774593) * (np.exp(((x[:,3])**(-1)) * ((x[:,2])**(-1))))) + (((-10780.197268810543) * (np.sqrt(((x[:,0])**(-1)) * ((x[:,4])**(3))))) + (((-7.650918602701191) * (np.tanh((((((x[:,3])**(-1)) * ((x[:,4])**(-2))) * ((x[:,0])**(-2))) * ((x[:,2])**(-1))) * ((x[:,1])**(1))))) + (((58.30220361857168) * (np.sqrt(((((x[:,3])**(-2)) * ((x[:,4])**(-2))) * ((x[:,0])**(-2))) * ((x[:,2])**(-1))))) + (((-0.819089538001359) * (((((((x[:,3])**(-1)) * ((x[:,4])**(-2))) * ((x[:,0])**(-2))) * ((x[:,2])**(-2))) * ((x[:,1])**(1))))) + (((0.8392492220166599) * (np.cos((x[:,1])**(3)))) + (((-1.2561485357834024e-2) * (np.sqrt(((((x[:,3])**(2)) * ((x[:,2])**(-3))) * ((x[:,0])**(-2))) * ((x[:,1])**(2))))) + (((2.0949989909984812e-2) * (((((((x[:,3])**(-1)) * ((x[:,4])**(-2))) * ((x[:,0])**(-2))) * ((x[:,2])**(-3))) * ((x[:,1])**(1))))) + ((10.763401498895874) * (np.tanh(((x[:,0])**(1)) * ((x[:,2])**(2)))))))))))))))) / ((1.0) + (((-4.199093448462121e-2) * (np.tanh(((((x[:,3])**(2)) * ((x[:,2])**(-2))) * ((x[:,4])**(-2))) * ((x[:,0])**(-3))))) + (((2.5012702994325457e-8) * (np.sqrt((x[:,0])**(3)))) + ((7.583879820937159e-6) * (np.sqrt((((x[:,4])**(-1)) * ((x[:,3])**(3))) * ((x[:,2])**(2)))))))))"
"Id(((194.73698623341758) + (((-130.86066898530055) * (Sqrt(((x0)^(-1)) * ((x2)^(-1))))) + (((5.11100573588164) * (Tanh((((x3)^(-1)) * ((x0)^(3))) * ((x4)^(3))))) + (((0.4210174917295162) * (Sqrt((x4)^(-1)))) + (((-4.034283067888113) * (Log(((x0)^(3)) * ((x3)^(-1))))) + (((-158.9127853836953) * (Tanh(((x4)^(3)) * ((x2)^(-2))))) + (((105887.90477455138) * (Tanh((x0)^(-2)))) + (((-30.973106569814995) * (Sqrt((((x0)^(-2)) * ((x2)^(2))) * ((x4)^(-2))))) + (((-11105.890608453736) * (Sqrt((((x3)^(-1)) * ((x4)^(2))) * ((x2)^(2))))) + (((-4.227079421786179) * (Cos(((x3)^(-2)) * ((x2)^(-2))))) + ((-3.066953409292811) * (Log((x2)^(2)))))))))))))) / ((1.0) + ((7.441562630765418e-3) * (Sqrt((((x3)^(1)) * ((x4)^(-3))) * ((x0)^(-3)))))))","[[194.73698623341758,-130.86066898530055,5.11100573588164,0.4210174917295162,-4.034283067888113,-158.9127853836953,105887.90477455138,-30.973106569814995,-11105.890608453736,-4.227079421786179,-3.066953409292811,7.441562630765418e-3]]","(((194.73698623341758) + (((-130.86066898530055) * (np.sqrt(((x[:,0])**(-1)) * ((x[:,2])**(-1))))) + (((5.11100573588164) * (np.tanh((((x[:,3])**(-1)) * ((x[:,0])**(3))) * ((x[:,4])**(3))))) + (((0.4210174917295162) * (np.sqrt((x[:,4])**(-1)))) + (((-4.034283067888113) * (np.log(((x[:,0])**(3)) * ((x[:,3])**(-1))))) + (((-158.9127853836953) * (np.tanh(((x[:,4])**(3)) * ((x[:,2])**(-2))))) + (((105887.90477455138) * (np.tanh((x[:,0])**(-2)))) + (((-30.973106569814995) * (np.sqrt((((x[:,0])**(-2)) * ((x[:,2])**(2))) * ((x[:,4])**(-2))))) + (((-11105.890608453736) * (np.sqrt((((x[:,3])**(-1)) * ((x[:,4])**(2))) * ((x[:,2])**(2))))) + (((-4.227079421786179) * (np.cos(((x[:,3])**(-2)) * ((x[:,2])**(-2))))) + ((-3.066953409292811) * (np.log((x[:,2])**(2)))))))))))))) / ((1.0) + ((7.441562630765418e-3) * (np.sqrt((((x[:,3])**(1)) * ((x[:,4])**(-3))) * ((x[:,0])**(-3)))))))"
"Id(((512.8063080080865) + (((-359.1279982791803) * (Exp(((x2)^(-1)) * ((x0)^(-1))))) + (((-27.877593901497097) * (Sin(((x0)^(-1)) * ((x4)^(-1))))) + (((0.8137669622083585) * (Log((x2)^(-3)))) + (((-5.804095187085487e-2) * (Sqrt(((x4)^(-1)) * ((x1)^(2))))) + (((183209.51195849368) * (Tanh(((x2)^(-2)) * ((x0)^(-3))))) + (((-3.469323281615061) * (Tanh((((x4)^(-3)) * ((x0)^(-2))) * ((x2)^(3))))) + (((162.48100573421567) * (Sqrt((((x3)^(-3)) * ((x0)^(-1))) * ((x2)^(-3))))) + (((4.973652294491552) * (Log((((x3)^(1)) * ((x0)^(-3))) * ((x4)^(-2))))) + (((-46996.824681808175) * (Tanh((x4)^(3)))) + (((-0.7590864987392649) * (Cos((x2)^(-1)))) + ((1.37038135944025) * (Log((((x2)^(-3)) * ((x0)^(2))) * ((x4)^(2)))))))))))))))) / ((1.0) + (((-1.169563673368515e-2) * (Sqrt((x1)^(1)))) + ((-9.10137441719111e-4) * (Sqrt((((x4)^(2)) * ((x0)^(2))) * ((x2)^(1))))))))","[[512.8063080080865,-359.1279982791803,-27.877593901497097,0.8137669622083585,-5.804095187085487e-2,183209.51195849368,-3.469323281615061,162.48100573421567,4.973652294491552,-46996.824681808175,-0.7590864987392649,1.37038135944025,-1.169563673368515e-2,-9.10137441719111e-4]]","(((512.8063080080865) + (((-359.1279982791803) * (np.exp(((x[:,2])**(-1)) * ((x[:,0])**(-1))))) + (((-27.877593901497097) * (np.sin(((x[:,0])**(-1)) * ((x[:,4])**(-1))))) + (((0.8137669622083585) * (np.log((x[:,2])**(-3)))) + (((-5.804095187085487e-2) * (np.sqrt(((x[:,4])**(-1)) * ((x[:,1])**(2))))) + (((183209.51195849368) * (np.tanh(((x[:,2])**(-2)) * ((x[:,0])**(-3))))) + (((-3.469323281615061) * (np.tanh((((x[:,4])**(-3)) * ((x[:,0])**(-2))) * ((x[:,2])**(3))))) + (((162.48100573421567) * (np.sqrt((((x[:,3])**(-3)) * ((x[:,0])**(-1))) * ((x[:,2])**(-3))))) + (((4.973652294491552) * (np.log((((x[:,3])**(1)) * ((x[:,0])**(-3))) * ((x[:,4])**(-2))))) + (((-46996.824681808175) * (np.tanh((x[:,4])**(3)))) + (((-0.7590864987392649) * (np.cos((x[:,2])**(-1)))) + ((1.37038135944025) * (np.log((((x[:,2])**(-3)) * ((x[:,0])**(2))) * ((x[:,4])**(2)))))))))))))))) / ((1.0) + (((-1.169563673368515e-2) * (np.sqrt((x[:,1])**(1)))) + ((-9.10137441719111e-4) * (np.sqrt((((x[:,4])**(2)) * ((x[:,0])**(2))) * ((x[:,2])**(1))))))))"
"Id(((-1048035.1022678486) + (((1048165.7823477418) * (Cos((x4)^(2)))) + (((-1.6032912343070024e-3) * (Sqrt(((x2)^(1)) * ((x0)^(2))))) + (((1.777709421100539) * (Log(((((x4)^(-3)) * ((x0)^(-3))) * ((x3)^(2))) * ((x2)^(2))))) + (((-19.64031935794459) * (Id(((x4)^(-1)) * ((x0)^(-1))))) + (((-0.6734707088173701) * (Cos((x2)^(-1)))) + (((-3.23098406710083e-2) * (Sqrt(((((x1)^(3)) * ((x2)^(-3))) * ((x3)^(1))) * ((x0)^(-2))))) + (((4.2483297501816075) * (Tanh(((((x3)^(1)) * ((x2)^(3))) * ((x4)^(-2))) * ((x0)^(-1))))) + (((12.935221908572142) * (Tanh((((x3)^(-2)) * ((x4)^(-2))) * ((x0)^(-1))))) + ((-2.5081916206396606) * (Log(((x4)^(-1)) * ((x2)^(3)))))))))))))) / ((1.0) + (((5.27403071434121e-2) * (Tanh(((((x4)^(1)) * ((x0)^(2))) * ((x1)^(2))) * ((x3)^(-2))))) + (((3.876328096544124e-2) * (Tanh((((((x2)^(2)) * ((x4)^(1))) * ((x0)^(2))) * ((x1)^(1))) * ((x3)^(-2))))) + (((-6.61893924783934e-2) * (Tanh(((((x1)^(2)) * ((x2)^(2))) * ((x0)^(2))) * ((x3)^(-3))))) + ((-4.7341076533430736e-8) * (Id((x3)^(3)))))))))","[[-1048035.1022678486,1048165.7823477418,-1.6032912343070024e-3,1.777709421100539,-19.64031935794459,-0.6734707088173701,-3.23098406710083e-2,4.2483297501816075,12.935221908572142,-2.5081916206396606,5.27403071434121e-2,3.876328096544124e-2,-6.61893924783934e-2,-4.7341076533430736e-8]]","(((-1048035.1022678486) + (((1048165.7823477418) * (np.cos((x[:,4])**(2)))) + (((-1.6032912343070024e-3) * (np.sqrt(((x[:,2])**(1)) * ((x[:,0])**(2))))) + (((1.777709421100539) * (np.log(((((x[:,4])**(-3)) * ((x[:,0])**(-3))) * ((x[:,3])**(2))) * ((x[:,2])**(2))))) + (((-19.64031935794459) * ((((x[:,4])**(-1)) * ((x[:,0])**(-1))))) + (((-0.6734707088173701) * (np.cos((x[:,2])**(-1)))) + (((-3.23098406710083e-2) * (np.sqrt(((((x[:,1])**(3)) * ((x[:,2])**(-3))) * ((x[:,3])**(1))) * ((x[:,0])**(-2))))) + (((4.2483297501816075) * (np.tanh(((((x[:,3])**(1)) * ((x[:,2])**(3))) * ((x[:,4])**(-2))) * ((x[:,0])**(-1))))) + (((12.935221908572142) * (np.tanh((((x[:,3])**(-2)) * ((x[:,4])**(-2))) * ((x[:,0])**(-1))))) + ((-2.5081916206396606) * (np.log(((x[:,4])**(-1)) * ((x[:,2])**(3)))))))))))))) / ((1.0) + (((5.27403071434121e-2) * (np.tanh(((((x[:,4])**(1)) * ((x[:,0])**(2))) * ((x[:,1])**(2))) * ((x[:,3])**(-2))))) + (((3.876328096544124e-2) * (np.tanh((((((x[:,2])**(2)) * ((x[:,4])**(1))) * ((x[:,0])**(2))) * ((x[:,1])**(1))) * ((x[:,3])**(-2))))) + (((-6.61893924783934e-2) * (np.tanh(((((x[:,1])**(2)) * ((x[:,2])**(2))) * ((x[:,0])**(2))) * ((x[:,3])**(-3))))) + ((-4.7341076533430736e-8) * (((x[:,3])**(3)))))))))"
"Id(((125.55099336233556) + (((-4.252333781286152) * (Tanh((((((x4)^(3)) * ((x3)^(-1))) * ((x2)^(3))) * ((x1)^(1))) * ((x0)^(3))))) + (((-0.3216308995643864) * (Sqrt(((x2)^(1)) * ((x0)^(1))))) + (((-1.330935844545298) * (Sqrt(((((x4)^(-1)) * ((x2)^(-2))) * ((x1)^(2))) * ((x0)^(-2))))) + (((-5.646546694496095) * (Tanh((((x4)^(-3)) * ((x2)^(3))) * ((x0)^(-2))))) + (((21.816684467571385) * (Tanh((((x4)^(-1)) * ((x2)^(-3))) * ((x0)^(-3))))) + (((13.254824416513529) * (Cos(((x4)^(-1)) * ((x0)^(-1))))) + (((-0.9013556179085457) * (Sin(((x4)^(-2)) * ((x3)^(-3))))) + ((-6.023938203500264) * (Tanh((((x4)^(1)) * ((x3)^(-3))) * ((x0)^(2))))))))))))) / ((1.0) + (((-2.283853245185391e-2) * (Id(((x3)^(-3)) * ((x2)^(-3))))) + (((308.0233464805136) * (Id((x4)^(3)))) + ((0.21445755836979985) * (Sqrt((((x4)^(1)) * ((x3)^(-2))) * ((x0)^(1)))))))))","[[125.55099336233556,-4.252333781286152,-0.3216308995643864,-1.330935844545298,-5.646546694496095,21.816684467571385,13.254824416513529,-0.9013556179085457,-6.023938203500264,-2.283853245185391e-2,308.0233464805136,0.21445755836979985]]","(((125.55099336233556) + (((-4.252333781286152) * (np.tanh((((((x[:,4])**(3)) * ((x[:,3])**(-1))) * ((x[:,2])**(3))) * ((x[:,1])**(1))) * ((x[:,0])**(3))))) + (((-0.3216308995643864) * (np.sqrt(((x[:,2])**(1)) * ((x[:,0])**(1))))) + (((-1.330935844545298) * (np.sqrt(((((x[:,4])**(-1)) * ((x[:,2])**(-2))) * ((x[:,1])**(2))) * ((x[:,0])**(-2))))) + (((-5.646546694496095) * (np.tanh((((x[:,4])**(-3)) * ((x[:,2])**(3))) * ((x[:,0])**(-2))))) + (((21.816684467571385) * (np.tanh((((x[:,4])**(-1)) * ((x[:,2])**(-3))) * ((x[:,0])**(-3))))) + (((13.254824416513529) * (np.cos(((x[:,4])**(-1)) * ((x[:,0])**(-1))))) + (((-0.9013556179085457) * (np.sin(((x[:,4])**(-2)) * ((x[:,3])**(-3))))) + ((-6.023938203500264) * (np.tanh((((x[:,4])**(1)) * ((x[:,3])**(-3))) * ((x[:,0])**(2))))))))))))) / ((1.0) + (((-2.283853245185391e-2) * ((((x[:,3])**(-3)) * ((x[:,2])**(-3))))) + (((308.0233464805136) * (((x[:,4])**(3)))) + ((0.21445755836979985) * (np.sqrt((((x[:,4])**(1)) * ((x[:,3])**(-2))) * ((x[:,0])**(1)))))))))"
"Id(((215.9726213687983) + (((-15917.419466019805) * (Sqrt((((x4)^(3)) * ((x3)^(-1))) * ((x2)^(1))))) + (((3.4700939553743178) * (Log(((x2)^(-2)) * ((x0)^(-3))))) + (((3.4075980553735654) * (Tanh((((((x4)^(-1)) * ((x3)^(1))) * ((x2)^(-2))) * ((x1)^(1))) * ((x0)^(-2))))) + (((-672.3869284562657) * (Sqrt((x0)^(-1)))) + (((-16.034103884517606) * (Tanh(((x4)^(-2)) * ((x0)^(-2))))) + (((-0.849256950903547) * (Sqrt(((x2)^(-1)) * ((x1)^(1))))) + (((30373.40212984814) * (Sqrt((x0)^(-3)))) + (((-17.935992528915687) * (Tanh((((x4)^(-1)) * ((x2)^(-2))) * ((x0)^(-2))))) + (((7.406002768271357) * (Tanh((((x4)^(-3)) * ((x3)^(-2))) * ((x0)^(-2))))) + ((1.4069354057736527) * (Sqrt((((((x4)^(-1)) * ((x3)^(2))) * ((x2)^(3))) * ((x1)^(3))) * ((x0)^(-2))))))))))))))) / ((1.0) + (((-1.016185113008168e-3) * (Id(((x3)^(-2)) * ((x2)^(-3))))) + (((0.1383735683383316) * (Sqrt(((x3)^(-3)) * ((x0)^(1))))) + ((4.701673986204469e-3) * (Log(((((x4)^(1)) * ((x3)^(-1))) * ((x2)^(1))) * ((x0)^(2)))))))))","[[215.9726213687983,-15917.419466019805,3.4700939553743178,3.4075980553735654,-672.3869284562657,-16.034103884517606,-0.849256950903547,30373.40212984814,-17.935992528915687,7.406002768271357,1.4069354057736527,-1.016185113008168e-3,0.1383735683383316,4.701673986204469e-3]]","(((215.9726213687983) + (((-15917.419466019805) * (np.sqrt((((x[:,4])**(3)) * ((x[:,3])**(-1))) * ((x[:,2])**(1))))) + (((3.4700939553743178) * (np.log(((x[:,2])**(-2)) * ((x[:,0])**(-3))))) + (((3.4075980553735654) * (np.tanh((((((x[:,4])**(-1)) * ((x[:,3])**(1))) * ((x[:,2])**(-2))) * ((x[:,1])**(1))) * ((x[:,0])**(-2))))) + (((-672.3869284562657) * (np.sqrt((x[:,0])**(-1)))) + (((-16.034103884517606) * (np.tanh(((x[:,4])**(-2)) * ((x[:,0])**(-2))))) + (((-0.849256950903547) * (np.sqrt(((x[:,2])**(-1)) * ((x[:,1])**(1))))) + (((30373.40212984814) * (np.sqrt((x[:,0])**(-3)))) + (((-17.935992528915687) * (np.tanh((((x[:,4])**(-1)) * ((x[:,2])**(-2))) * ((x[:,0])**(-2))))) + (((7.406002768271357) * (np.tanh((((x[:,4])**(-3)) * ((x[:,3])**(-2))) * ((x[:,0])**(-2))))) + ((1.4069354057736527) * (np.sqrt((((((x[:,4])**(-1)) * ((x[:,3])**(2))) * ((x[:,2])**(3))) * ((x[:,1])**(3))) * ((x[:,0])**(-2))))))))))))))) / ((1.0) + (((-1.016185113008168e-3) * ((((x[:,3])**(-2)) * ((x[:,2])**(-3))))) + (((0.1383735683383316) * (np.sqrt(((x[:,3])**(-3)) * ((x[:,0])**(1))))) + ((4.701673986204469e-3) * (np.log(((((x[:,4])**(1)) * ((x[:,3])**(-1))) * ((x[:,2])**(1))) * ((x[:,0])**(2)))))))))"
"Id(((92.36087174593067) + (((2.035483738060992e-3) * (Sqrt(((x4)^(2)) * ((x0)^(3))))) + (((-0.8847351211289429) * (Cos((x2)^(-1)))) + (((-5.049112582667514e-2) * (Sqrt(((x4)^(1)) * ((x0)^(2))))) + (((1.2553553494874485) * (Log((((x3)^(-1)) * ((x2)^(-2))) * ((x0)^(1))))) + (((-2.316924317700569) * (Log(((x3)^(-3)) * ((x2)^(1))))) + (((-0.2531611316114121) * (Sqrt(((((x4)^(-1)) * ((x3)^(2))) * ((x2)^(-2))) * ((x0)^(-2))))) + (((-7567.07154792596) * (Id((((x4)^(2)) * ((x2)^(-2))) * ((x0)^(-1))))) + (((0.3580728936869251) * (Sin((x3)^(1)))) + ((163.78863022210672) * (Sqrt((((x2)^(1)) * ((x1)^(3))) * ((x0)^(-2)))))))))))))) / ((1.0) + ((549.8386991138048) * (Id((x4)^(3))))))","[[92.36087174593067,2.035483738060992e-3,-0.8847351211289429,-5.049112582667514e-2,1.2553553494874485,-2.316924317700569,-0.2531611316114121,-7567.07154792596,0.3580728936869251,163.78863022210672,549.8386991138048]]","(((92.36087174593067) + (((2.035483738060992e-3) * (np.sqrt(((x[:,4])**(2)) * ((x[:,0])**(3))))) + (((-0.8847351211289429) * (np.cos((x[:,2])**(-1)))) + (((-5.049112582667514e-2) * (np.sqrt(((x[:,4])**(1)) * ((x[:,0])**(2))))) + (((1.2553553494874485) * (np.log((((x[:,3])**(-1)) * ((x[:,2])**(-2))) * ((x[:,0])**(1))))) + (((-2.316924317700569) * (np.log(((x[:,3])**(-3)) * ((x[:,2])**(1))))) + (((-0.2531611316114121) * (np.sqrt(((((x[:,4])**(-1)) * ((x[:,3])**(2))) * ((x[:,2])**(-2))) * ((x[:,0])**(-2))))) + (((-7567.07154792596) * (((((x[:,4])**(2)) * ((x[:,2])**(-2))) * ((x[:,0])**(-1))))) + (((0.3580728936869251) * (np.sin((x[:,3])**(1)))) + ((163.78863022210672) * (np.sqrt((((x[:,2])**(1)) * ((x[:,1])**(3))) * ((x[:,0])**(-2)))))))))))))) / ((1.0) + ((549.8386991138048) * (((x[:,4])**(3))))))"
"Id(((177.43501202520466) + (((2.6926846448905337) * (Tanh((((x4)^(-3)) * ((x3)^(2))) * ((x0)^(-3))))) + (((5.220638902849295e-3) * (Sqrt((((x4)^(2)) * ((x2)^(3))) * ((x0)^(3))))) + (((-3.693932328825026) * (Log((((x4)^(1)) * ((x2)^(2))) * ((x0)^(3))))) + (((-5036.129334201289) * (Sqrt(((x4)^(3)) * ((x3)^(-1))))) + (((9.83244887648128e-4) * (Id((x3)^(2)))) + (((0.678943383070491) * (Sqrt(((x4)^(-2)) * ((x3)^(-3))))) + (((-240.21798795065317) * (Sqrt((((x4)^(-1)) * ((x2)^(-1))) * ((x0)^(-2))))) + (((-4.79674363794585e-10) * (Id(((x2)^(-1)) * ((x0)^(2))))) + (((309.82347951608256) * (Tanh((((x4)^(-1)) * ((x2)^(-1))) * ((x0)^(-2))))) + ((-5.56986683948371e-3) * (Sqrt(((((x3)^(2)) * ((x2)^(-2))) * ((x1)^(2))) * ((x0)^(-1))))))))))))))) / ((1.0) + ((3.570744887075955e-2) * (Tanh((((x4)^(-3)) * ((x2)^(3))) * ((x0)^(-2)))))))","[[177.43501202520466,2.6926846448905337,5.220638902849295e-3,-3.693932328825026,-5036.129334201289,9.83244887648128e-4,0.678943383070491,-240.21798795065317,-4.79674363794585e-10,309.82347951608256,-5.56986683948371e-3,3.570744887075955e-2]]","(((177.43501202520466) + (((2.6926846448905337) * (np.tanh((((x[:,4])**(-3)) * ((x[:,3])**(2))) * ((x[:,0])**(-3))))) + (((5.220638902849295e-3) * (np.sqrt((((x[:,4])**(2)) * ((x[:,2])**(3))) * ((x[:,0])**(3))))) + (((-3.693932328825026) * (np.log((((x[:,4])**(1)) * ((x[:,2])**(2))) * ((x[:,0])**(3))))) + (((-5036.129334201289) * (np.sqrt(((x[:,4])**(3)) * ((x[:,3])**(-1))))) + (((9.83244887648128e-4) * (((x[:,3])**(2)))) + (((0.678943383070491) * (np.sqrt(((x[:,4])**(-2)) * ((x[:,3])**(-3))))) + (((-240.21798795065317) * (np.sqrt((((x[:,4])**(-1)) * ((x[:,2])**(-1))) * ((x[:,0])**(-2))))) + (((-4.79674363794585e-10) * ((((x[:,2])**(-1)) * ((x[:,0])**(2))))) + (((309.82347951608256) * (np.tanh((((x[:,4])**(-1)) * ((x[:,2])**(-1))) * ((x[:,0])**(-2))))) + ((-5.56986683948371e-3) * (np.sqrt(((((x[:,3])**(2)) * ((x[:,2])**(-2))) * ((x[:,1])**(2))) * ((x[:,0])**(-1))))))))))))))) / ((1.0) + ((3.570744887075955e-2) * (np.tanh((((x[:,4])**(-3)) * ((x[:,2])**(3))) * ((x[:,0])**(-2)))))))"
"Id(((149.19004180907703) + (((-5.7472117254763315) * (Log((x0)^(3)))) + (((2.276920713801735) * (Log((((x3)^(2)) * ((x2)^(-3))) * ((x0)^(1))))) + (((-16.369931406862406) * (Tanh(((x4)^(-2)) * ((x0)^(-2))))) + (((-229.80866888554738) * (Tanh(((x2)^(-1)) * ((x0)^(-1))))) + (((6.9195869025552605) * (Tanh((((x4)^(1)) * ((x3)^(-2))) * ((x0)^(2))))) + (((-2.1732324818165925) * (Cos(((x3)^(-3)) * ((x2)^(-3))))) + (((-2.1077082470246733) * (Log(((x4)^(1)) * ((x0)^(-3))))) + (((-0.5401837684770403) * (Sqrt((x1)^(2)))) + ((84680.680377379) * (Id((((x4)^(-1)) * ((x1)^(1))) * ((x0)^(-3)))))))))))))) / ((1.0) + ((131065.12487253932) * (Id(((((x4)^(2)) * ((x3)^(-2))) * ((x2)^(2))) * ((x1)^(1)))))))","[[149.19004180907703,-5.7472117254763315,2.276920713801735,-16.369931406862406,-229.80866888554738,6.9195869025552605,-2.1732324818165925,-2.1077082470246733,-0.5401837684770403,84680.680377379,131065.12487253932]]","(((149.19004180907703) + (((-5.7472117254763315) * (np.log((x[:,0])**(3)))) + (((2.276920713801735) * (np.log((((x[:,3])**(2)) * ((x[:,2])**(-3))) * ((x[:,0])**(1))))) + (((-16.369931406862406) * (np.tanh(((x[:,4])**(-2)) * ((x[:,0])**(-2))))) + (((-229.80866888554738) * (np.tanh(((x[:,2])**(-1)) * ((x[:,0])**(-1))))) + (((6.9195869025552605) * (np.tanh((((x[:,4])**(1)) * ((x[:,3])**(-2))) * ((x[:,0])**(2))))) + (((-2.1732324818165925) * (np.cos(((x[:,3])**(-3)) * ((x[:,2])**(-3))))) + (((-2.1077082470246733) * (np.log(((x[:,4])**(1)) * ((x[:,0])**(-3))))) + (((-0.5401837684770403) * (np.sqrt((x[:,1])**(2)))) + ((84680.680377379) * (((((x[:,4])**(-1)) * ((x[:,1])**(1))) * ((x[:,0])**(-3)))))))))))))) / ((1.0) + ((131065.12487253932) * ((((((x[:,4])**(2)) * ((x[:,3])**(-2))) * ((x[:,2])**(2))) * ((x[:,1])**(1)))))))"
"Id(((151.44441305713266) + (((-9.081060217845693) * (Tanh((((x4)^(-3)) * ((x2)^(3))) * ((x0)^(-2))))) + (((2488158.703147798) * (Sin((((x3)^(-1)) * ((x2)^(-2))) * ((x0)^(-3))))) + (((5.828850533292171) * (Log(((x3)^(1)) * ((x2)^(-3))))) + (((-3.2600278001564647) * (Cos(((x3)^(-3)) * ((x2)^(-3))))) + (((268.30784503985217) * (Sqrt(((((x4)^(2)) * ((x3)^(-1))) * ((x2)^(3))) * ((x0)^(1))))) + (((9.326435774618261) * (Tanh(((((x4)^(2)) * ((x3)^(-1))) * ((x2)^(2))) * ((x0)^(3))))) + (((-3.496989216674563) * (Log((((x4)^(1)) * ((x2)^(-3))) * ((x0)^(3))))) + ((-2.1183897800258094) * (Sqrt((x1)^(1)))))))))))) / ((1.0) + (((1.8370431577731425) * (Sqrt(((x2)^(-2)) * ((x0)^(-2))))) + (((8888.345932481887) * (Id((((x4)^(2)) * ((x3)^(-1))) * ((x2)^(1))))) + ((6.874024032421376e-2) * (Id(((x4)^(-1)) * ((x0)^(-1)))))))))","[[151.44441305713266,-9.081060217845693,2488158.703147798,5.828850533292171,-3.2600278001564647,268.30784503985217,9.326435774618261,-3.496989216674563,-2.1183897800258094,1.8370431577731425,8888.345932481887,6.874024032421376e-2]]","(((151.44441305713266) + (((-9.081060217845693) * (np.tanh((((x[:,4])**(-3)) * ((x[:,2])**(3))) * ((x[:,0])**(-2))))) + (((2488158.703147798) * (np.sin((((x[:,3])**(-1)) * ((x[:,2])**(-2))) * ((x[:,0])**(-3))))) + (((5.828850533292171) * (np.log(((x[:,3])**(1)) * ((x[:,2])**(-3))))) + (((-3.2600278001564647) * (np.cos(((x[:,3])**(-3)) * ((x[:,2])**(-3))))) + (((268.30784503985217) * (np.sqrt(((((x[:,4])**(2)) * ((x[:,3])**(-1))) * ((x[:,2])**(3))) * ((x[:,0])**(1))))) + (((9.326435774618261) * (np.tanh(((((x[:,4])**(2)) * ((x[:,3])**(-1))) * ((x[:,2])**(2))) * ((x[:,0])**(3))))) + (((-3.496989216674563) * (np.log((((x[:,4])**(1)) * ((x[:,2])**(-3))) * ((x[:,0])**(3))))) + ((-2.1183897800258094) * (np.sqrt((x[:,1])**(1)))))))))))) / ((1.0) + (((1.8370431577731425) * (np.sqrt(((x[:,2])**(-2)) * ((x[:,0])**(-2))))) + (((8888.345932481887) * (((((x[:,4])**(2)) * ((x[:,3])**(-1))) * ((x[:,2])**(1))))) + ((6.874024032421376e-2) * ((((x[:,4])**(-1)) * ((x[:,0])**(-1)))))))))"
